nome_imagem_digital,bbox_x1,bbox_y1,bbox_x2,bbox_y2,status,fator_1_recorte_correto,fator_2_qualidade_suficiente,operador_id,timestamp_avaliacao
919700495608_dedo1.bmp,42.0,6.0,272.0,261.0,pendente,,,,
919700495608_dedo2.bmp,41.0,292.0,272.0,499.0,pendente,,,,
919700495608_dedo3.bmp,36.0,514.0,267.0,719.0,pendente,,,,
919700495608_dedo4.bmp,37.0,734.0,253.0,949.0,pendente,,,,
919700495608_dedo5.bmp,52.0,965.0,235.0,1148.0,pendente,,,,
919700495608_dedo6.bmp,5.0,9.0,272.0,238.0,pendente,,,,
919700495608_dedo7.bmp,11.0,252.0,268.0,463.0,pendente,,,,
919700495608_dedo8.bmp,18.0,484.0,260.0,694.0,pendente,,,,
919700495608_dedo9.bmp,11.0,711.0,248.0,924.0,pendente,,,,
919700495608_dedo10.bmp,26.0,938.0,227.0,1127.0,pendente,,,,
919700495659_dedo1.bmp,22.0,58.0,244.0,290.0,pendente,,,,
919700495659_dedo2.bmp,22.0,320.0,233.0,530.0,pendente,,,,
919700495659_dedo3.bmp,24.0,564.0,240.0,757.0,pendente,,,,
919700495659_dedo4.bmp,25.0,778.0,220.0,963.0,pendente,,,,
919700495659_dedo5.bmp,22.0,998.0,211.0,1161.0,pendente,,,,
919700495659_dedo6.bmp,0.0,70.0,213.0,278.0,pendente,,,,
919700495659_dedo7.bmp,3.0,298.0,207.0,489.0,pendente,,,,
919700495659_dedo8.bmp,2.0,542.0,196.0,708.0,pendente,,,,
919700495659_dedo9.bmp,0.0,718.0,191.0,904.0,pendente,,,,
919700495659_dedo10.bmp,2.0,948.0,166.0,1093.0,pendente,,,,
919700495764_dedo1.bmp,24.0,10.0,244.0,291.0,pendente,,,,
919700495764_dedo2.bmp,24.0,320.0,219.0,550.0,pendente,,,,
919700495764_dedo3.bmp,23.0,556.0,222.0,776.0,pendente,,,,
919700495764_dedo4.bmp,25.0,791.0,212.0,992.0,pendente,,,,
919700495764_dedo5.bmp,24.0,1005.0,207.0,1162.0,pendente,,,,
919700495764_dedo6.bmp,1.0,33.0,186.0,279.0,pendente,,,,
919700495764_dedo7.bmp,1.0,295.0,197.0,486.0,pendente,,,,
919700495764_dedo8.bmp,0.0,501.0,196.0,686.0,pendente,,,,
919700495764_dedo9.bmp,1.0,698.0,194.0,897.0,pendente,,,,
919700495764_dedo10.bmp,2.0,923.0,177.0,1098.0,pendente,,,,
919700495799_dedo1.bmp,0.0,2.0,235.0,299.0,pendente,,,,
919700495799_dedo2.bmp,5.0,313.0,214.0,524.0,pendente,,,,
919700495799_dedo3.bmp,2.0,545.0,207.0,766.0,pendente,,,,
919700495799_dedo4.bmp,7.0,779.0,220.0,981.0,pendente,,,,
919700495799_dedo5.bmp,2.0,998.0,203.0,1163.0,pendente,,,,
919700495799_dedo6.bmp,7.0,52.0,229.0,299.0,pendente,,,,
919700495799_dedo7.bmp,1.0,307.0,217.0,516.0,pendente,,,,
919700495799_dedo8.bmp,0.0,536.0,218.0,746.0,pendente,,,,
919700495799_dedo9.bmp,1.0,774.0,191.0,982.0,pendente,,,,
919700495799_dedo10.bmp,1.0,1010.0,174.0,1097.0,pendente,,,,
919700495837_dedo1.bmp,34.0,4.0,270.0,223.0,pendente,,,,
919700495837_dedo2.bmp,44.0,238.0,270.0,451.0,pendente,,,,
919700495837_dedo3.bmp,51.0,464.0,270.0,662.0,pendente,,,,
919700495837_dedo4.bmp,51.0,682.0,269.0,883.0,pendente,,,,
919700495837_dedo5.bmp,60.0,927.0,265.0,1122.0,pendente,,,,
919700495837_dedo6.bmp,8.0,61.0,256.0,301.0,pendente,,,,
919700495837_dedo7.bmp,6.0,313.0,223.0,516.0,pendente,,,,
919700495837_dedo8.bmp,7.0,534.0,231.0,747.0,pendente,,,,
919700495837_dedo9.bmp,8.0,764.0,222.0,976.0,pendente,,,,
919700495837_dedo10.bmp,8.0,987.0,215.0,1139.0,pendente,,,,
919700495900_dedo1.bmp,23.0,46.0,229.0,337.0,pendente,,,,
919700495900_dedo2.bmp,19.0,348.0,236.0,594.0,pendente,,,,
919700495900_dedo3.bmp,22.0,608.0,238.0,822.0,pendente,,,,
919700495900_dedo4.bmp,22.0,839.0,227.0,1069.0,pendente,,,,
919700495900_dedo5.bmp,20.0,1082.0,201.0,1161.0,pendente,,,,
919700495900_dedo6.bmp,4.0,75.0,190.0,324.0,pendente,,,,
919700495900_dedo7.bmp,3.0,337.0,193.0,557.0,pendente,,,,
919700495900_dedo8.bmp,0.0,576.0,217.0,834.0,pendente,,,,
919700495900_dedo9.bmp,2.0,841.0,212.0,1050.0,pendente,,,,
919700495900_dedo10.bmp,5.0,1061.0,209.0,1100.0,pendente,,,,
919700495942_dedo1.bmp,11.0,109.0,236.0,372.0,pendente,,,,
919700495942_dedo2.bmp,2.0,384.0,185.0,597.0,pendente,,,,
919700495942_dedo3.bmp,2.0,609.0,211.0,814.0,pendente,,,,
919700495942_dedo4.bmp,2.0,852.0,196.0,1049.0,pendente,,,,
919700495942_dedo5.bmp,1.0,1083.0,152.0,1164.0,pendente,,,,
919700495942_dedo6.bmp,2.0,103.0,190.0,342.0,pendente,,,,
919700495942_dedo7.bmp,2.0,352.0,190.0,545.0,pendente,,,,
919700495942_dedo8.bmp,2.0,564.0,193.0,769.0,pendente,,,,
919700495942_dedo9.bmp,1.0,795.0,170.0,1004.0,pendente,,,,
919700495942_dedo10.bmp,4.0,1011.0,152.0,1097.0,pendente,,,,
919700495977_dedo1.bmp,41.0,85.0,272.0,340.0,pendente,,,,
919700495977_dedo2.bmp,45.0,353.0,255.0,576.0,pendente,,,,
919700495977_dedo3.bmp,19.0,598.0,220.0,796.0,pendente,,,,
919700495977_dedo4.bmp,31.0,809.0,227.0,1016.0,pendente,,,,
919700495977_dedo5.bmp,44.0,1048.0,207.0,1162.0,pendente,,,,
919700495977_dedo6.bmp,0.0,96.0,217.0,331.0,pendente,,,,
919700495977_dedo7.bmp,18.0,349.0,209.0,547.0,pendente,,,,
919700495977_dedo8.bmp,5.0,556.0,199.0,756.0,pendente,,,,
919700495977_dedo9.bmp,0.0,777.0,177.0,984.0,pendente,,,,
919700495977_dedo10.bmp,13.0,1001.0,169.0,1098.0,pendente,,,,
919700495985_dedo1.bmp,6.0,2.0,235.0,228.0,pendente,,,,
919700495985_dedo2.bmp,7.0,244.0,258.0,425.0,pendente,,,,
919700495985_dedo3.bmp,4.0,434.0,251.0,638.0,pendente,,,,
919700495985_dedo4.bmp,7.0,651.0,234.0,849.0,pendente,,,,
919700495985_dedo5.bmp,8.0,854.0,215.0,1059.0,pendente,,,,
919700495985_dedo6.bmp,5.0,15.0,218.0,213.0,pendente,,,,
919700495985_dedo7.bmp,7.0,222.0,220.0,391.0,pendente,,,,
919700495985_dedo8.bmp,1.0,403.0,213.0,591.0,pendente,,,,
919700495985_dedo9.bmp,1.0,622.0,195.0,802.0,pendente,,,,
919700495985_dedo10.bmp,3.0,824.0,170.0,998.0,pendente,,,,
919700496043_dedo1.bmp,9.0,53.0,222.0,255.0,pendente,,,,
919700496043_dedo2.bmp,9.0,272.0,215.0,454.0,pendente,,,,
919700496043_dedo3.bmp,16.0,477.0,236.0,670.0,pendente,,,,
919700496043_dedo4.bmp,20.0,703.0,239.0,933.0,pendente,,,,
919700496043_dedo5.bmp,21.0,941.0,180.0,1118.0,pendente,,,,
919700496043_dedo6.bmp,1.0,55.0,177.0,263.0,pendente,,,,
919700496043_dedo7.bmp,2.0,284.0,174.0,474.0,pendente,,,,
919700496043_dedo8.bmp,2.0,483.0,161.0,663.0,pendente,,,,
919700496043_dedo9.bmp,1.0,679.0,174.0,884.0,pendente,,,,
919700496043_dedo10.bmp,1.0,906.0,161.0,1076.0,pendente,,,,
919700496183_dedo1.bmp,16.0,1.0,261.0,256.0,pendente,,,,
919700496183_dedo2.bmp,15.0,287.0,239.0,504.0,pendente,,,,
919700496183_dedo3.bmp,21.0,518.0,243.0,715.0,pendente,,,,
919700496183_dedo4.bmp,17.0,724.0,252.0,919.0,pendente,,,,
919700496183_dedo5.bmp,14.0,933.0,226.0,1137.0,pendente,,,,
919700496183_dedo6.bmp,5.0,6.0,226.0,259.0,pendente,,,,
919700496183_dedo7.bmp,1.0,273.0,194.0,466.0,pendente,,,,
919700496183_dedo8.bmp,1.0,478.0,214.0,674.0,pendente,,,,
919700496183_dedo9.bmp,2.0,679.0,202.0,875.0,pendente,,,,
919700496183_dedo10.bmp,0.0,915.0,175.0,1094.0,pendente,,,,
919700496221_dedo1.bmp,27.0,49.0,258.0,318.0,pendente,,,,
919700496221_dedo2.bmp,6.0,349.0,240.0,567.0,pendente,,,,
919700496221_dedo3.bmp,5.0,581.0,242.0,799.0,pendente,,,,
919700496221_dedo4.bmp,7.0,808.0,232.0,1034.0,pendente,,,,
919700496221_dedo5.bmp,1.0,1038.0,199.0,1163.0,pendente,,,,
919700496221_dedo6.bmp,6.0,73.0,192.0,275.0,pendente,,,,
919700496221_dedo7.bmp,0.0,299.0,182.0,490.0,pendente,,,,
919700496221_dedo8.bmp,2.0,498.0,153.0,703.0,pendente,,,,
919700496221_dedo9.bmp,0.0,730.0,147.0,922.0,pendente,,,,
919700496221_dedo10.bmp,1.0,937.0,120.0,1094.0,pendente,,,,
919700496612_dedo1.bmp,5.0,85.0,210.0,351.0,pendente,,,,
919700496612_dedo2.bmp,6.0,361.0,194.0,555.0,pendente,,,,
919700496612_dedo3.bmp,8.0,568.0,205.0,780.0,pendente,,,,
919700496612_dedo4.bmp,11.0,798.0,223.0,1010.0,pendente,,,,
919700496612_dedo5.bmp,10.0,1033.0,207.0,1165.0,pendente,,,,
919700496612_dedo6.bmp,1.0,87.0,180.0,321.0,pendente,,,,
919700496612_dedo7.bmp,1.0,349.0,138.0,533.0,pendente,,,,
919700496612_dedo8.bmp,1.0,564.0,162.0,742.0,pendente,,,,
919700496612_dedo9.bmp,1.0,772.0,146.0,959.0,pendente,,,,
919700496612_dedo10.bmp,0.0,1012.0,168.0,1100.0,pendente,,,,
919700496965_dedo1.bmp,22.0,72.0,247.0,324.0,pendente,,,,
919700496965_dedo2.bmp,21.0,349.0,226.0,544.0,pendente,,,,
919700496965_dedo3.bmp,22.0,562.0,226.0,758.0,pendente,,,,
919700496965_dedo4.bmp,26.0,792.0,227.0,1005.0,pendente,,,,
919700496965_dedo5.bmp,28.0,1024.0,201.0,1161.0,pendente,,,,
919700496965_dedo6.bmp,2.0,70.0,194.0,311.0,pendente,,,,
919700496965_dedo7.bmp,1.0,325.0,151.0,516.0,pendente,,,,
919700496965_dedo8.bmp,1.0,542.0,172.0,736.0,pendente,,,,
919700496965_dedo9.bmp,0.0,758.0,170.0,938.0,pendente,,,,
919700496965_dedo10.bmp,1.0,980.0,144.0,1099.0,pendente,,,,
919700496973_dedo1.bmp,1.0,6.0,200.0,223.0,pendente,,,,
919700496973_dedo2.bmp,3.0,236.0,213.0,458.0,pendente,,,,
919700496973_dedo3.bmp,2.0,463.0,202.0,676.0,pendente,,,,
919700496973_dedo4.bmp,0.0,687.0,208.0,899.0,pendente,,,,
919700496973_dedo5.bmp,1.0,914.0,174.0,1094.0,pendente,,,,
919700496973_dedo6.bmp,2.0,5.0,175.0,209.0,pendente,,,,
919700496973_dedo7.bmp,1.0,240.0,160.0,440.0,pendente,,,,
919700496973_dedo8.bmp,0.0,455.0,169.0,648.0,pendente,,,,
919700496973_dedo9.bmp,1.0,657.0,175.0,855.0,pendente,,,,
919700496973_dedo10.bmp,0.0,886.0,141.0,1044.0,pendente,,,,
919700497058_dedo1.bmp,13.0,69.0,270.0,345.0,pendente,,,,
919700497058_dedo2.bmp,6.0,351.0,229.0,554.0,pendente,,,,
919700497058_dedo3.bmp,3.0,561.0,217.0,779.0,pendente,,,,
919700497058_dedo4.bmp,1.0,788.0,223.0,988.0,pendente,,,,
919700497058_dedo5.bmp,2.0,1002.0,206.0,1162.0,pendente,,,,
919700497058_dedo6.bmp,1.0,67.0,237.0,306.0,pendente,,,,
919700497058_dedo7.bmp,1.0,316.0,209.0,518.0,pendente,,,,
919700497058_dedo8.bmp,0.0,536.0,194.0,719.0,pendente,,,,
919700497058_dedo9.bmp,1.0,722.0,192.0,915.0,pendente,,,,
919700497058_dedo10.bmp,1.0,934.0,163.0,1097.0,pendente,,,,
919700497309_dedo1.bmp,8.0,7.0,223.0,239.0,pendente,,,,
919700497309_dedo2.bmp,2.0,254.0,182.0,455.0,pendente,,,,
919700497309_dedo3.bmp,2.0,462.0,193.0,672.0,pendente,,,,
919700497309_dedo4.bmp,0.0,687.0,209.0,901.0,pendente,,,,
919700497309_dedo5.bmp,2.0,920.0,190.0,1134.0,pendente,,,,
919700497309_dedo6.bmp,2.0,3.0,183.0,221.0,pendente,,,,
919700497309_dedo7.bmp,2.0,233.0,165.0,435.0,pendente,,,,
919700497309_dedo8.bmp,1.0,443.0,174.0,640.0,pendente,,,,
919700497309_dedo9.bmp,2.0,650.0,174.0,855.0,pendente,,,,
919700497309_dedo10.bmp,1.0,877.0,143.0,1065.0,pendente,,,,
919700497333_dedo1.bmp,13.0,28.0,247.0,293.0,pendente,,,,
919700497333_dedo2.bmp,17.0,310.0,244.0,522.0,pendente,,,,
919700497333_dedo3.bmp,30.0,529.0,267.0,750.0,pendente,,,,
919700497333_dedo4.bmp,36.0,774.0,246.0,993.0,pendente,,,,
919700497333_dedo5.bmp,39.0,1009.0,236.0,1162.0,pendente,,,,
919700497333_dedo6.bmp,0.0,57.0,205.0,289.0,pendente,,,,
919700497333_dedo7.bmp,2.0,308.0,222.0,512.0,pendente,,,,
919700497333_dedo8.bmp,6.0,531.0,216.0,721.0,pendente,,,,
919700497333_dedo9.bmp,2.0,739.0,206.0,930.0,pendente,,,,
919700497333_dedo10.bmp,5.0,940.0,194.0,1098.0,pendente,,,,
919700497341_dedo1.bmp,16.0,0.0,265.0,242.0,pendente,,,,
919700497341_dedo2.bmp,16.0,255.0,271.0,495.0,pendente,,,,
919700497341_dedo3.bmp,18.0,504.0,245.0,723.0,pendente,,,,
919700497341_dedo4.bmp,19.0,737.0,231.0,934.0,pendente,,,,
919700497341_dedo5.bmp,17.0,940.0,230.0,1125.0,pendente,,,,
919700497341_dedo6.bmp,0.0,62.0,257.0,297.0,pendente,,,,
919700497341_dedo7.bmp,1.0,310.0,245.0,515.0,pendente,,,,
919700497341_dedo8.bmp,0.0,527.0,226.0,739.0,pendente,,,,
919700497341_dedo9.bmp,0.0,750.0,240.0,953.0,pendente,,,,
919700497341_dedo10.bmp,0.0,963.0,208.0,1099.0,pendente,,,,
919700497449_dedo1.bmp,0.0,12.0,180.0,278.0,pendente,,,,
919700497449_dedo2.bmp,1.0,296.0,171.0,512.0,pendente,,,,
919700497449_dedo3.bmp,4.0,528.0,188.0,743.0,pendente,,,,
919700497449_dedo4.bmp,9.0,757.0,208.0,965.0,pendente,,,,
919700497449_dedo5.bmp,12.0,981.0,196.0,1162.0,pendente,,,,
919700497449_dedo6.bmp,1.0,23.0,154.0,273.0,pendente,,,,
919700497449_dedo7.bmp,1.0,287.0,158.0,486.0,pendente,,,,
919700497449_dedo8.bmp,0.0,495.0,161.0,708.0,pendente,,,,
919700497449_dedo9.bmp,0.0,719.0,176.0,938.0,pendente,,,,
919700497449_dedo10.bmp,2.0,952.0,158.0,1099.0,pendente,,,,
919700497554_dedo1.bmp,15.0,10.0,270.0,230.0,pendente,,,,
919700497554_dedo2.bmp,14.0,246.0,272.0,470.0,pendente,,,,
919700497554_dedo3.bmp,25.0,480.0,272.0,721.0,pendente,,,,
919700497554_dedo4.bmp,39.0,731.0,269.0,960.0,pendente,,,,
919700497554_dedo5.bmp,18.0,977.0,271.0,1162.0,pendente,,,,
919700497554_dedo6.bmp,0.0,37.0,259.0,325.0,pendente,,,,
919700497554_dedo7.bmp,0.0,330.0,257.0,544.0,pendente,,,,
919700497554_dedo8.bmp,0.0,556.0,264.0,778.0,pendente,,,,
919700497554_dedo9.bmp,0.0,782.0,251.0,974.0,pendente,,,,
919700497554_dedo10.bmp,7.0,982.0,260.0,1098.0,pendente,,,,
919700497775_dedo1.bmp,28.0,33.0,256.0,243.0,pendente,,,,
919700497775_dedo2.bmp,34.0,287.0,254.0,514.0,pendente,,,,
919700497775_dedo3.bmp,30.0,541.0,258.0,729.0,pendente,,,,
919700497775_dedo4.bmp,25.0,795.0,213.0,992.0,pendente,,,,
919700497775_dedo5.bmp,24.0,1010.0,181.0,1162.0,pendente,,,,
919700497775_dedo6.bmp,2.0,60.0,179.0,275.0,pendente,,,,
919700497775_dedo7.bmp,2.0,309.0,182.0,489.0,pendente,,,,
919700497775_dedo8.bmp,1.0,508.0,179.0,700.0,pendente,,,,
919700497775_dedo9.bmp,0.0,727.0,164.0,914.0,pendente,,,,
919700497775_dedo10.bmp,3.0,976.0,145.0,1099.0,pendente,,,,
919700497791_dedo1.bmp,0.0,57.0,218.0,303.0,pendente,,,,
919700497791_dedo2.bmp,0.0,313.0,199.0,518.0,pendente,,,,
919700497791_dedo3.bmp,1.0,534.0,202.0,741.0,pendente,,,,
919700497791_dedo4.bmp,1.0,755.0,197.0,980.0,pendente,,,,
919700497791_dedo5.bmp,1.0,992.0,188.0,1163.0,pendente,,,,
919700497791_dedo6.bmp,2.0,48.0,175.0,269.0,pendente,,,,
919700497791_dedo7.bmp,1.0,293.0,127.0,492.0,pendente,,,,
919700497791_dedo8.bmp,1.0,506.0,129.0,712.0,pendente,,,,
919700497791_dedo9.bmp,0.0,725.0,133.0,932.0,pendente,,,,
919700497791_dedo10.bmp,2.0,946.0,138.0,1097.0,pendente,,,,
919700497821_dedo1.bmp,13.0,26.0,230.0,275.0,pendente,,,,
919700497821_dedo2.bmp,10.0,294.0,239.0,502.0,pendente,,,,
919700497821_dedo3.bmp,10.0,516.0,231.0,731.0,pendente,,,,
919700497821_dedo4.bmp,7.0,755.0,209.0,949.0,pendente,,,,
919700497821_dedo5.bmp,6.0,966.0,183.0,1130.0,pendente,,,,
919700497821_dedo6.bmp,10.0,63.0,203.0,289.0,pendente,,,,
919700497821_dedo7.bmp,20.0,307.0,220.0,494.0,pendente,,,,
919700497821_dedo8.bmp,2.0,514.0,232.0,696.0,pendente,,,,
919700497821_dedo9.bmp,34.0,713.0,250.0,888.0,pendente,,,,
919700497821_dedo10.bmp,32.0,930.0,224.0,1095.0,pendente,,,,
919700498054_dedo1.bmp,18.0,5.0,260.0,229.0,pendente,,,,
919700498054_dedo2.bmp,19.0,249.0,233.0,445.0,pendente,,,,
919700498054_dedo3.bmp,24.0,467.0,245.0,671.0,pendente,,,,
919700498054_dedo4.bmp,26.0,696.0,260.0,899.0,pendente,,,,
919700498054_dedo5.bmp,31.0,932.0,221.0,1103.0,pendente,,,,
919700498054_dedo6.bmp,1.0,0.0,217.0,220.0,pendente,,,,
919700498054_dedo7.bmp,0.0,247.0,208.0,431.0,pendente,,,,
919700498054_dedo8.bmp,1.0,464.0,205.0,646.0,pendente,,,,
919700498054_dedo9.bmp,0.0,658.0,206.0,855.0,pendente,,,,
919700498054_dedo10.bmp,0.0,874.0,202.0,1037.0,pendente,,,,
919700498216_dedo1.bmp,52.0,2.0,268.0,230.0,pendente,,,,
919700498216_dedo2.bmp,53.0,254.0,269.0,440.0,pendente,,,,
919700498216_dedo3.bmp,60.0,478.0,272.0,663.0,pendente,,,,
919700498216_dedo4.bmp,67.0,697.0,272.0,880.0,pendente,,,,
919700498216_dedo5.bmp,66.0,943.0,267.0,1117.0,pendente,,,,
919700498216_dedo6.bmp,4.0,57.0,268.0,298.0,pendente,,,,
919700498216_dedo7.bmp,6.0,320.0,271.0,510.0,pendente,,,,
919700498216_dedo8.bmp,6.0,528.0,271.0,725.0,pendente,,,,
919700498216_dedo9.bmp,13.0,808.0,268.0,988.0,pendente,,,,
919700498216_dedo10.bmp,12.0,999.0,257.0,1179.0,pendente,,,,
919700498321_dedo1.bmp,37.0,26.0,270.0,265.0,pendente,,,,
919700498321_dedo2.bmp,32.0,302.0,243.0,494.0,pendente,,,,
919700498321_dedo3.bmp,30.0,508.0,233.0,705.0,pendente,,,,
919700498321_dedo4.bmp,31.0,722.0,264.0,917.0,pendente,,,,
919700498321_dedo5.bmp,31.0,945.0,236.0,1128.0,pendente,,,,
919700498321_dedo6.bmp,2.0,30.0,227.0,258.0,pendente,,,,
919700498321_dedo7.bmp,1.0,284.0,202.0,464.0,pendente,,,,
919700498321_dedo8.bmp,2.0,478.0,205.0,672.0,pendente,,,,
919700498321_dedo9.bmp,0.0,693.0,198.0,883.0,pendente,,,,
919700498321_dedo10.bmp,1.0,900.0,184.0,1058.0,pendente,,,,
919700498534_dedo1.bmp,63.0,4.0,267.0,213.0,pendente,,,,
919700498534_dedo2.bmp,62.0,251.0,248.0,411.0,pendente,,,,
919700498534_dedo3.bmp,64.0,479.0,259.0,645.0,pendente,,,,
919700498534_dedo4.bmp,64.0,698.0,253.0,866.0,pendente,,,,
919700498534_dedo5.bmp,64.0,897.0,233.0,1067.0,pendente,,,,
919700498534_dedo6.bmp,6.0,5.0,236.0,216.0,pendente,,,,
919700498534_dedo7.bmp,9.0,289.0,206.0,484.0,pendente,,,,
919700498534_dedo8.bmp,13.0,553.0,219.0,753.0,pendente,,,,
919700498534_dedo9.bmp,12.0,825.0,226.0,1002.0,pendente,,,,
919700498534_dedo10.bmp,7.0,1054.0,199.0,1231.0,pendente,,,,
919700498577_dedo1.bmp,45.0,43.0,246.0,303.0,pendente,,,,
919700498577_dedo2.bmp,49.0,321.0,240.0,528.0,pendente,,,,
919700498577_dedo3.bmp,47.0,538.0,247.0,760.0,pendente,,,,
919700498577_dedo4.bmp,54.0,775.0,242.0,1000.0,pendente,,,,
919700498577_dedo5.bmp,52.0,1017.0,202.0,1160.0,pendente,,,,
919700498577_dedo6.bmp,1.0,34.0,205.0,286.0,pendente,,,,
919700498577_dedo7.bmp,2.0,303.0,166.0,508.0,pendente,,,,
919700498577_dedo8.bmp,1.0,521.0,173.0,726.0,pendente,,,,
919700498577_dedo9.bmp,2.0,743.0,182.0,953.0,pendente,,,,
919700498577_dedo10.bmp,1.0,961.0,143.0,1094.0,pendente,,,,
919700498623_dedo1.bmp,6.0,9.0,239.0,265.0,pendente,,,,
919700498623_dedo2.bmp,14.0,314.0,192.0,553.0,pendente,,,,
919700498623_dedo3.bmp,18.0,571.0,207.0,784.0,pendente,,,,
919700498623_dedo4.bmp,21.0,813.0,220.0,1027.0,pendente,,,,
919700498623_dedo5.bmp,20.0,1045.0,211.0,1162.0,pendente,,,,
919700498623_dedo6.bmp,2.0,54.0,168.0,295.0,pendente,,,,
919700498623_dedo7.bmp,0.0,305.0,162.0,512.0,pendente,,,,
919700498623_dedo8.bmp,1.0,534.0,165.0,760.0,pendente,,,,
919700498623_dedo9.bmp,1.0,771.0,184.0,967.0,pendente,,,,
919700498623_dedo10.bmp,0.0,972.0,186.0,1098.0,pendente,,,,
919700498771_dedo1.bmp,1.0,61.0,267.0,310.0,pendente,,,,
919700498771_dedo2.bmp,12.0,334.0,196.0,549.0,pendente,,,,
919700498771_dedo3.bmp,8.0,560.0,192.0,769.0,pendente,,,,
919700498771_dedo4.bmp,9.0,782.0,185.0,1007.0,pendente,,,,
919700498771_dedo5.bmp,4.0,1028.0,168.0,1164.0,pendente,,,,
919700498771_dedo6.bmp,1.0,68.0,189.0,292.0,pendente,,,,
919700498771_dedo7.bmp,1.0,319.0,156.0,543.0,pendente,,,,
919700498771_dedo8.bmp,2.0,551.0,138.0,738.0,pendente,,,,
919700498771_dedo9.bmp,1.0,755.0,149.0,951.0,pendente,,,,
919700498771_dedo10.bmp,1.0,967.0,139.0,1098.0,pendente,,,,
919700498798_dedo1.bmp,22.0,0.0,250.0,200.0,pendente,,,,
919700498798_dedo2.bmp,25.0,241.0,202.0,428.0,pendente,,,,
919700498798_dedo3.bmp,25.0,445.0,207.0,650.0,pendente,,,,
919700498798_dedo4.bmp,23.0,655.0,200.0,861.0,pendente,,,,
919700498798_dedo5.bmp,24.0,899.0,180.0,1088.0,pendente,,,,
919700498798_dedo6.bmp,0.0,7.0,198.0,186.0,pendente,,,,
919700498798_dedo7.bmp,2.0,211.0,155.0,408.0,pendente,,,,
919700498798_dedo8.bmp,1.0,414.0,158.0,610.0,pendente,,,,
919700498798_dedo9.bmp,0.0,625.0,169.0,826.0,pendente,,,,
919700498798_dedo10.bmp,1.0,852.0,147.0,1022.0,pendente,,,,
919700498801_dedo1.bmp,12.0,131.0,243.0,366.0,pendente,,,,
919700498801_dedo2.bmp,15.0,377.0,209.0,583.0,pendente,,,,
919700498801_dedo3.bmp,6.0,594.0,220.0,793.0,pendente,,,,
919700498801_dedo4.bmp,10.0,805.0,212.0,997.0,pendente,,,,
919700498801_dedo5.bmp,6.0,1028.0,191.0,1165.0,pendente,,,,
919700498801_dedo6.bmp,1.0,133.0,194.0,343.0,pendente,,,,
919700498801_dedo7.bmp,2.0,360.0,176.0,546.0,pendente,,,,
919700498801_dedo8.bmp,1.0,558.0,174.0,752.0,pendente,,,,
919700498801_dedo9.bmp,1.0,757.0,157.0,951.0,pendente,,,,
919700498801_dedo10.bmp,0.0,980.0,152.0,1098.0,pendente,,,,
919700498844_dedo1.bmp,2.0,62.0,145.0,298.0,pendente,,,,
919700498844_dedo2.bmp,1.0,331.0,133.0,524.0,pendente,,,,
919700498844_dedo3.bmp,1.0,548.0,153.0,740.0,pendente,,,,
919700498844_dedo4.bmp,2.0,760.0,158.0,967.0,pendente,,,,
919700498844_dedo5.bmp,3.0,989.0,137.0,1150.0,pendente,,,,
919700498844_dedo6.bmp,1.0,84.0,98.0,287.0,pendente,,,,
919700498844_dedo7.bmp,2.0,318.0,104.0,496.0,pendente,,,,
919700498844_dedo8.bmp,1.0,520.0,108.0,690.0,pendente,,,,
919700498844_dedo9.bmp,1.0,728.0,105.0,906.0,pendente,,,,
919700498844_dedo10.bmp,4.0,933.0,95.0,1075.0,pendente,,,,
919700498917_dedo1.bmp,12.0,4.0,227.0,243.0,pendente,,,,
919700498917_dedo2.bmp,15.0,275.0,224.0,466.0,pendente,,,,
919700498917_dedo3.bmp,18.0,474.0,218.0,695.0,pendente,,,,
919700498917_dedo4.bmp,22.0,713.0,249.0,943.0,pendente,,,,
919700498917_dedo5.bmp,20.0,972.0,216.0,1159.0,pendente,,,,
919700498917_dedo6.bmp,8.0,7.0,212.0,235.0,pendente,,,,
919700498917_dedo7.bmp,0.0,255.0,182.0,456.0,pendente,,,,
919700498917_dedo8.bmp,3.0,466.0,183.0,673.0,pendente,,,,
919700498917_dedo9.bmp,2.0,688.0,198.0,907.0,pendente,,,,
919700498917_dedo10.bmp,1.0,916.0,171.0,1086.0,pendente,,,,
919700498933_dedo1.bmp,14.0,0.0,227.0,272.0,pendente,,,,
919700498933_dedo2.bmp,12.0,278.0,173.0,503.0,pendente,,,,
919700498933_dedo3.bmp,10.0,515.0,182.0,728.0,pendente,,,,
919700498933_dedo4.bmp,5.0,739.0,172.0,957.0,pendente,,,,
919700498933_dedo5.bmp,4.0,970.0,166.0,1157.0,pendente,,,,
919700498933_dedo6.bmp,1.0,2.0,187.0,235.0,pendente,,,,
919700498933_dedo7.bmp,2.0,240.0,158.0,454.0,pendente,,,,
919700498933_dedo8.bmp,0.0,460.0,161.0,685.0,pendente,,,,
919700498933_dedo9.bmp,2.0,692.0,125.0,892.0,pendente,,,,
919700498933_dedo10.bmp,2.0,897.0,122.0,1087.0,pendente,,,,
919700498968_dedo1.bmp,12.0,0.0,221.0,191.0,pendente,,,,
919700498968_dedo2.bmp,20.0,217.0,197.0,423.0,pendente,,,,
919700498968_dedo3.bmp,17.0,457.0,186.0,677.0,pendente,,,,
